cuenta_id,nombre,saldo,edad,tipo
24000117,Alice Brown,10000,100,unknown
24000106,Diana Prince,8000,25,-1
24000128,Jane Smith,8000,30,-1
24000103,Jane Smith,7000,25,unknown
24000120,Jane Smith,5000,,ahorro
24000109,Alice Brown,,150,hipoteca
24000135,Charlie Green,12000,,prestamo
24000129,Diana Prince,,30,hipoteca
24000130,John Doe,,40,ahorro
24000130,Jane Smith,8000,25,prestamo
24000104,Bob Johnson,12000,30,prestamo
24000144,Steve Rogers,10000,,prestamo
24000120,Jane Smith,,25,prestamo
24000101,John Doe,10000,35,prestamo
24000102,Jane Smith,,150,hipoteca
24000145,Alice Brown,,100,hipoteca
24000136,Jane Smith,7000,40,ahorro
24000122,Alice Brown,10000,45,hipoteca
24000121,Diana Prince,7000,45,prestamo
24000134,Charlie Green,10000,45,prestamo
24000137,Jane Smith,8000,,-1
24000130,Alice Brown,,25,-1
24000116,Alice Brown,12000,40,unknown
24000133,Alice Brown,5000,35,hipoteca
24000126,Bob Johnson,,,ahorro
24000129,Jane Smith,10000,,-1
24000138,Unknown,10000,30,-1
24000148,Unknown,5000,100,ahorro
24000124,Steve Rogers,7000,,hipoteca
24000110,Alice Brown,7000,,-1
24000139,Jane Smith,,100,-1
24000107,Alice Brown,7000,100,prestamo
24000142,Steve Rogers,7000,30,-1
24000113,John Doe,,30,prestamo
24000107,Alice Brown,10000,40,-1
24000140,Charlie Green,5000,,prestamo
24000113,Alice Brown,7000,150,-1
24000114,Bob Johnson,7000,,-1
24000102,Bob Johnson,5000,150,hipoteca
24000138,Jane Smith,7000,45,prestamo
24000143,Charlie Green,,45,-1
24000103,Jane Smith,10000,100,-1
24000107,Alice Brown,7000,,hipoteca
24000112,Bob Johnson,10000,30,ahorro
24000107,Bob Johnson,,35,hipoteca
24000142,Steve Rogers,,25,ahorro
24000148,Charlie Green,8000,,ahorro
24000144,Bob Johnson,10000,,unknown
24000118,Diana Prince,7000,40,prestamo
24000114,Steve Rogers,10000,,unknown
24000103,Jane Smith,5000,,ahorro
24000150,Diana Prince,10000,25,-1
24000125,John Doe,,25,-1
24000150,Jane Smith,8000,150,hipoteca
24000123,John Doe,5000,35,unknown
24000120,John Doe,7000,30,prestamo
24000138,Bob Johnson,10000,30,-1
24000141,John Doe,12000,25,ahorro
24000113,Steve Rogers,7000,45,hipoteca
24000102,Charlie Green,12000,40,ahorro
24000137,Jane Smith,7000,150,ahorro
24000103,Diana Prince,10000,100,-1
24000136,Alice Brown,5000,25,prestamo
24000145,Steve Rogers,,100,-1
24000138,John Doe,10000,25,unknown
24000117,Diana Prince,12000,,hipoteca
24000131,Bob Johnson,10000,,-1
24000132,Unknown,12000,,prestamo
24000146,Bob Johnson,,30,-1
24000108,John Doe,8000,45,prestamo
24000112,Jane Smith,5000,40,unknown
24000119,Steve Rogers,5000,45,unknown
24000137,Alice Brown,8000,,-1
24000127,Charlie Green,7000,30,unknown
24000109,Unknown,,25,-1
24000118,John Doe,,40,hipoteca
24000121,John Doe,,25,ahorro
24000105,Bob Johnson,8000,40,ahorro
24000119,John Doe,8000,,ahorro
24000122,Bob Johnson,5000,40,ahorro
24000122,Diana Prince,7000,,ahorro
24000113,John Doe,12000,,ahorro
24000131,Bob Johnson,7000,35,-1
24000111,Steve Rogers,,,hipoteca
24000114,Diana Prince,,,ahorro
24000139,Charlie Green,5000,35,unknown
24000134,Bob Johnson,5000,25,prestamo
24000150,Alice Brown,7000,35,ahorro
24000103,John Doe,5000,,prestamo
24000108,Alice Brown,5000,30,unknown
24000140,Alice Brown,8000,40,ahorro
24000147,Charlie Green,7000,25,prestamo
24000110,Bob Johnson,7000,35,hipoteca
24000143,Charlie Green,10000,35,-1
24000137,Bob Johnson,5000,40,-1
24000124,John Doe,7000,,hipoteca
24000140,Alice Brown,5000,35,prestamo
24000112,Steve Rogers,8000,30,prestamo
24000102,Alice Brown,8000,45,prestamo
24000131,Diana Prince,5000,45,hipoteca
24000104,Steve Rogers,10000,25,prestamo
24000128,Diana Prince,,35,hipoteca
24000133,Alice Brown,,,hipoteca
24000138,Alice Brown,8000,45,prestamo
24000121,Bob Johnson,8000,35,hipoteca
24000130,John Doe,5000,25,prestamo
24000143,Diana Prince,,35,unknown
24000116,Diana Prince,,30,hipoteca
24000136,Diana Prince,5000,40,prestamo
24000105,Unknown,10000,45,prestamo
24000107,Alice Brown,10000,,hipoteca
24000135,Steve Rogers,12000,25,ahorro
24000126,John Doe,5000,45,ahorro
24000101,Alice Brown,8000,25,hipoteca
24000111,John Doe,,,ahorro
24000121,Steve Rogers,12000,30,-1
24000138,Alice Brown,12000,30,ahorro
24000116,Bob Johnson,,45,-1
24000101,John Doe,8000,30,hipoteca
24000133,John Doe,,25,ahorro
24000129,Diana Prince,8000,45,ahorro
24000138,Jane Smith,12000,30,prestamo
24000127,Diana Prince,7000,40,-1
24000137,Jane Smith,10000,45,hipoteca
24000115,Jane Smith,12000,45,-1
24000123,John Doe,5000,25,ahorro
24000109,Diana Prince,,,hipoteca
24000122,Charlie Green,10000,45,hipoteca
24000135,John Doe,10000,,-1
24000102,Jane Smith,5000,40,prestamo
24000110,Steve Rogers,,,hipoteca
24000112,Jane Smith,10000,,ahorro
24000132,Bob Johnson,10000,100,-1
24000104,Jane Smith,8000,,-1
24000120,Steve Rogers,,30,prestamo
24000126,Alice Brown,8000,,prestamo
24000124,Steve Rogers,,45,-1
24000127,Charlie Green,5000,150,ahorro
24000132,Diana Prince,8000,45,hipoteca
24000131,Jane Smith,10000,40,-1
24000123,Alice Brown,12000,35,hipoteca
24000134,John Doe,8000,40,-1
24000114,Steve Rogers,,45,unknown
24000111,Bob Johnson,,,prestamo
24000139,Charlie Green,10000,40,ahorro
24000133,John Doe,10000,35,-1
24000147,Charlie Green,10000,150,hipoteca
24000145,Bob Johnson,12000,35,hipoteca
24000104,Diana Prince,,30,ahorro
24000115,Diana Prince,,,hipoteca
24000144,Bob Johnson,12000,35,-1
24000101,Charlie Green,12000,35,hipoteca
24000134,Charlie Green,12000,30,-1
24000121,Bob Johnson,7000,30,hipoteca
24000114,Steve Rogers,7000,100,ahorro
24000145,Diana Prince,12000,35,prestamo
24000147,Steve Rogers,8000,30,ahorro
24000117,Alice Brown,5000,25,-1
24000131,Charlie Green,10000,,-1
24000115,Bob Johnson,8000,45,hipoteca
24000109,Jane Smith,5000,100,hipoteca
24000126,Alice Brown,8000,30,-1
24000143,Bob Johnson,10000,30,ahorro
24000114,Diana Prince,,,prestamo
24000139,Steve Rogers,,,ahorro
24000149,Bob Johnson,12000,45,-1
24000119,Steve Rogers,5000,,hipoteca
24000104,Steve Rogers,,45,-1
24000128,John Doe,8000,150,prestamo
24000120,Steve Rogers,7000,30,ahorro
24000110,Steve Rogers,10000,25,hipoteca
24000116,John Doe,12000,,unknown
24000133,Steve Rogers,,150,ahorro
24000135,Bob Johnson,7000,40,-1
24000142,Jane Smith,8000,40,unknown
24000134,Bob Johnson,10000,30,hipoteca
24000118,Charlie Green,12000,150,prestamo
24000134,Alice Brown,,45,-1
24000120,Charlie Green,7000,150,prestamo
24000132,Alice Brown,12000,,ahorro
24000126,Alice Brown,5000,40,prestamo
24000143,Alice Brown,,35,prestamo
24000104,Steve Rogers,,40,-1
24000141,Jane Smith,,40,prestamo
24000106,Alice Brown,5000,45,-1
24000105,Steve Rogers,10000,35,prestamo
24000150,Bob Johnson,12000,100,ahorro
24000133,Steve Rogers,10000,45,prestamo
24000149,Charlie Green,12000,25,-1
24000112,Diana Prince,10000,,-1
24000142,Bob Johnson,,100,hipoteca
24000106,Unknown,8000,25,hipoteca
24000131,Steve Rogers,,30,-1
24000102,John Doe,12000,,-1
24000105,Alice Brown,8000,25,prestamo
24000137,Alice Brown,,25,-1
24000143,Unknown,7000,,ahorro
24000141,Jane Smith,8000,30,prestamo
24000140,Steve Rogers,5000,150,prestamo
24000124,Jane Smith,12000,45,-1
24000143,Alice Brown,8000,40,ahorro
24000110,Alice Brown,5000,25,hipoteca
24000129,Jane Smith,10000,25,prestamo
24000118,John Doe,12000,,hipoteca
24000142,Jane Smith,8000,100,hipoteca
24000114,Diana Prince,5000,25,-1
24000104,Jane Smith,,25,unknown
24000130,Steve Rogers,,35,-1
24000139,Alice Brown,12000,35,unknown
24000150,Bob Johnson,10000,35,hipoteca
24000120,Jane Smith,,40,ahorro
24000119,Unknown,5000,,ahorro
24000128,Alice Brown,5000,40,-1
24000146,Charlie Green,7000,40,ahorro
24000125,John Doe,,40,ahorro
24000108,Alice Brown,8000,35,hipoteca
24000140,Diana Prince,7000,150,-1
24000150,Steve Rogers,7000,30,hipoteca
24000138,Unknown,8000,,prestamo
24000113,Diana Prince,8000,40,-1
24000115,Bob Johnson,8000,45,hipoteca
24000139,Jane Smith,,30,-1
24000147,John Doe,8000,40,unknown
24000109,John Doe,,30,ahorro
24000106,Bob Johnson,7000,100,-1
24000140,Bob Johnson,,150,ahorro
24000137,Diana Prince,8000,,-1
24000133,Steve Rogers,10000,25,prestamo
24000127,John Doe,8000,150,prestamo
24000116,Bob Johnson,12000,,prestamo
24000107,Jane Smith,,,hipoteca
24000117,John Doe,,100,ahorro
24000118,John Doe,,100,hipoteca
24000129,Alice Brown,5000,,ahorro
24000135,Unknown,10000,45,ahorro
24000116,Charlie Green,12000,,ahorro
24000107,Diana Prince,10000,,-1
24000105,Alice Brown,5000,45,-1
24000120,Jane Smith,7000,45,hipoteca
24000149,John Doe,10000,25,ahorro
24000137,Steve Rogers,7000,35,-1
24000138,John Doe,7000,100,ahorro
24000142,Bob Johnson,8000,35,-1
24000136,Alice Brown,,45,-1
24000104,Diana Prince,8000,30,-1
24000138,Charlie Green,7000,,hipoteca
24000123,Bob Johnson,12000,40,hipoteca
24000144,Alice Brown,10000,45,ahorro
24000149,Alice Brown,10000,,prestamo
24000148,Bob Johnson,7000,30,ahorro
24000109,Diana Prince,,30,ahorro
24000116,Diana Prince,5000,45,-1
24000119,John Doe,8000,100,hipoteca
24000139,John Doe,10000,35,ahorro
24000107,Steve Rogers,10000,25,prestamo
24000113,John Doe,8000,45,prestamo
24000114,Alice Brown,5000,,ahorro
24000127,Alice Brown,,,-1
24000116,John Doe,10000,,-1
24000142,Bob Johnson,7000,25,ahorro
24000135,John Doe,12000,40,prestamo
24000125,Diana Prince,5000,45,unknown
24000106,Charlie Green,8000,25,prestamo
24000121,Alice Brown,8000,45,ahorro
24000138,John Doe,10000,30,unknown
24000150,Charlie Green,12000,40,prestamo
24000140,Jane Smith,7000,25,prestamo
24000148,Diana Prince,10000,25,prestamo
24000148,Steve Rogers,,,prestamo
24000141,Bob Johnson,10000,100,ahorro
24000105,John Doe,,35,ahorro
24000105,Diana Prince,,100,prestamo
24000103,Unknown,7000,40,-1
24000148,Steve Rogers,5000,150,-1
24000109,Diana Prince,7000,25,-1
24000111,Alice Brown,5000,45,prestamo
24000113,Bob Johnson,5000,35,prestamo
24000142,Jane Smith,10000,25,prestamo
24000148,Steve Rogers,7000,,ahorro
24000144,Jane Smith,7000,25,-1
24000103,Bob Johnson,,100,-1
24000114,Alice Brown,8000,150,prestamo
24000129,Steve Rogers,5000,,prestamo
24000123,Steve Rogers,12000,,hipoteca
24000107,Jane Smith,10000,,prestamo
24000134,Steve Rogers,,35,-1
24000113,Diana Prince,10000,,hipoteca
24000116,Steve Rogers,7000,40,hipoteca
24000127,Diana Prince,5000,100,ahorro
24000125,Diana Prince,,,prestamo
24000129,Unknown,10000,35,prestamo
24000105,Jane Smith,12000,45,hipoteca
24000114,Alice Brown,7000,35,ahorro
24000145,Diana Prince,7000,45,prestamo
24000106,Bob Johnson,5000,35,-1
24000121,John Doe,12000,45,hipoteca
24000134,Steve Rogers,8000,,hipoteca
24000131,Bob Johnson,10000,,prestamo
24000131,John Doe,10000,100,unknown
24000129,Alice Brown,,30,prestamo
24000111,Steve Rogers,10000,30,ahorro
24000139,Jane Smith,8000,45,hipoteca
24000125,Jane Smith,5000,,ahorro
24000124,Diana Prince,10000,45,unknown
24000119,Unknown,5000,40,prestamo
24000144,John Doe,,25,hipoteca
24000146,Bob Johnson,5000,40,hipoteca
24000114,Alice Brown,7000,25,-1
24000113,Bob Johnson,12000,,hipoteca
24000127,Charlie Green,7000,150,-1
24000124,John Doe,12000,,-1
24000139,Jane Smith,10000,,hipoteca
24000108,Steve Rogers,5000,30,-1
24000136,John Doe,8000,35,-1
24000129,Steve Rogers,10000,45,hipoteca
24000123,John Doe,7000,40,unknown
24000103,John Doe,7000,150,ahorro
24000140,Bob Johnson,,40,unknown
24000129,John Doe,,40,prestamo
24000102,Charlie Green,10000,35,prestamo
24000142,Charlie Green,12000,,hipoteca
24000110,Bob Johnson,5000,45,-1
24000149,Bob Johnson,8000,25,hipoteca
24000142,Alice Brown,12000,,-1
24000130,Unknown,12000,100,ahorro
24000111,Steve Rogers,,,-1
24000107,John Doe,,35,-1
24000144,John Doe,10000,,unknown
24000142,Alice Brown,10000,25,ahorro
24000111,John Doe,,45,prestamo
24000105,Alice Brown,10000,25,prestamo
24000125,Alice Brown,10000,100,ahorro
24000125,Diana Prince,5000,35,prestamo
24000122,Charlie Green,8000,25,-1
24000137,Diana Prince,,100,prestamo
24000123,John Doe,7000,25,prestamo
24000138,Steve Rogers,,40,prestamo
24000137,Alice Brown,7000,40,ahorro
24000123,Unknown,10000,100,ahorro
24000122,Alice Brown,5000,,ahorro
24000139,Charlie Green,,25,hipoteca
24000110,Diana Prince,8000,40,-1
24000137,Jane Smith,8000,100,ahorro
24000139,Charlie Green,7000,150,prestamo
24000132,Charlie Green,5000,100,ahorro
24000143,Steve Rogers,8000,40,prestamo
24000144,Alice Brown,7000,,prestamo
24000148,Alice Brown,8000,100,-1
24000106,Diana Prince,7000,30,-1
24000137,Charlie Green,5000,40,hipoteca
24000106,Charlie Green,,35,hipoteca
24000118,Jane Smith,12000,35,ahorro
24000107,Jane Smith,,40,prestamo
24000143,Bob Johnson,12000,45,-1
24000140,Diana Prince,5000,100,prestamo
24000114,Bob Johnson,7000,,ahorro
24000109,Diana Prince,7000,25,-1
24000132,Unknown,5000,35,hipoteca
24000110,Steve Rogers,,25,hipoteca
24000139,Diana Prince,12000,100,unknown
24000150,Diana Prince,8000,,-1
24000102,Charlie Green,,30,ahorro
24000145,Steve Rogers,12000,30,ahorro
24000107,Jane Smith,,100,hipoteca
24000144,Charlie Green,8000,25,-1
24000116,Steve Rogers,,40,-1
24000135,Bob Johnson,,40,hipoteca
24000139,Charlie Green,10000,,-1
24000138,Bob Johnson,8000,,-1
24000142,Unknown,7000,45,hipoteca
24000123,Jane Smith,8000,40,unknown
24000127,Jane Smith,8000,100,ahorro
24000145,Bob Johnson,12000,25,-1
24000128,Jane Smith,,45,hipoteca
24000133,John Doe,12000,,prestamo
24000145,Jane Smith,7000,100,-1
24000145,Charlie Green,10000,30,unknown
24000124,Steve Rogers,10000,100,hipoteca
24000140,Charlie Green,,35,hipoteca
24000114,Bob Johnson,,,prestamo
24000101,Bob Johnson,8000,,ahorro
24000128,Jane Smith,8000,25,-1
24000128,Diana Prince,8000,40,ahorro
24000111,Jane Smith,7000,,ahorro
24000145,Steve Rogers,12000,100,ahorro
24000114,Steve Rogers,5000,,-1
24000119,John Doe,12000,35,-1
24000101,Bob Johnson,12000,100,hipoteca
24000107,Unknown,10000,30,-1
24000105,Steve Rogers,,35,hipoteca
24000104,John Doe,,45,ahorro
24000122,Bob Johnson,10000,,ahorro
24000128,Steve Rogers,8000,100,ahorro
24000117,Jane Smith,,25,-1
24000135,Alice Brown,8000,100,ahorro
24000149,Alice Brown,,35,ahorro
24000121,Jane Smith,12000,40,hipoteca
24000125,Bob Johnson,10000,30,-1
24000126,John Doe,10000,100,prestamo
24000138,Bob Johnson,,35,prestamo
24000149,Bob Johnson,5000,45,ahorro
24000134,Diana Prince,12000,40,prestamo
24000102,Jane Smith,12000,,hipoteca
24000120,Diana Prince,12000,45,-1
24000101,Bob Johnson,10000,35,-1
24000121,Alice Brown,5000,,-1
24000127,Bob Johnson,,,prestamo
24000140,Charlie Green,8000,30,prestamo
24000122,Unknown,10000,30,ahorro
24000136,John Doe,10000,35,prestamo
24000102,Alice Brown,5000,35,hipoteca
24000117,Unknown,5000,45,ahorro
24000128,Unknown,10000,30,prestamo
24000123,Alice Brown,7000,35,ahorro
24000108,John Doe,,,-1
24000134,John Doe,5000,45,-1
24000105,Alice Brown,,30,ahorro
24000138,Diana Prince,10000,30,-1
24000113,Bob Johnson,5000,100,hipoteca
24000134,Steve Rogers,5000,,prestamo
24000147,Steve Rogers,10000,150,-1
24000149,Steve Rogers,7000,25,ahorro
24000124,Unknown,12000,35,hipoteca
24000149,Alice Brown,10000,100,prestamo
24000106,Unknown,8000,25,ahorro
24000131,Charlie Green,,25,ahorro
24000111,Alice Brown,8000,,-1
24000129,Steve Rogers,5000,35,prestamo
24000121,Charlie Green,,45,prestamo
24000113,Diana Prince,5000,35,ahorro
24000135,Diana Prince,8000,40,prestamo
24000129,Steve Rogers,10000,,prestamo
24000116,John Doe,7000,30,hipoteca
24000147,Diana Prince,8000,45,hipoteca
24000106,Diana Prince,10000,35,ahorro
24000122,Diana Prince,10000,35,ahorro
24000106,John Doe,5000,25,-1
24000114,Diana Prince,12000,40,hipoteca
24000133,Jane Smith,12000,25,prestamo
24000102,Diana Prince,12000,30,hipoteca
24000108,Diana Prince,5000,25,unknown
24000120,Steve Rogers,5000,40,hipoteca
24000104,John Doe,7000,100,prestamo
24000107,Steve Rogers,5000,25,hipoteca
24000117,Bob Johnson,5000,100,prestamo
24000141,Jane Smith,12000,100,prestamo
24000115,Alice Brown,12000,150,prestamo
24000103,Bob Johnson,7000,30,ahorro
24000107,Diana Prince,8000,25,hipoteca
24000113,Steve Rogers,8000,25,-1
24000101,Bob Johnson,,100,prestamo
24000138,Charlie Green,12000,,hipoteca
24000128,Diana Prince,7000,35,prestamo
24000146,Steve Rogers,10000,,-1
24000109,Bob Johnson,10000,,-1
24000108,John Doe,8000,25,prestamo
24000135,Jane Smith,12000,30,unknown
24000108,Jane Smith,5000,35,prestamo
24000142,Bob Johnson,,100,prestamo
24000102,Steve Rogers,7000,40,-1
24000110,Steve Rogers,7000,30,ahorro
24000110,Unknown,10000,,-1
24000114,Unknown,8000,35,ahorro
24000132,John Doe,12000,45,prestamo
24000145,Diana Prince,8000,100,-1
24000108,Diana Prince,7000,30,-1
24000104,Bob Johnson,10000,25,prestamo
24000111,Charlie Green,10000,100,hipoteca
24000125,John Doe,7000,25,prestamo
24000136,Alice Brown,8000,35,hipoteca
24000147,Bob Johnson,5000,,-1
24000116,Steve Rogers,10000,100,hipoteca
24000106,Alice Brown,8000,40,prestamo
24000111,Jane Smith,,,prestamo
24000143,Jane Smith,10000,40,-1
24000123,Diana Prince,,25,ahorro
24000127,Steve Rogers,12000,25,-1
24000137,Diana Prince,10000,,hipoteca
24000121,John Doe,7000,25,-1
24000106,Steve Rogers,,35,ahorro
24000146,Diana Prince,10000,30,-1
24000105,John Doe,,30,-1
24000109,John Doe,7000,40,prestamo
24000142,Alice Brown,8000,25,-1
24000114,Jane Smith,,150,hipoteca
24000126,Diana Prince,5000,45,-1
24000113,Diana Prince,5000,25,-1
24000118,Steve Rogers,,45,ahorro
24000119,Jane Smith,,35,prestamo
24000138,Steve Rogers,5000,,hipoteca
24000135,Alice Brown,,45,prestamo
24000112,Steve Rogers,,40,prestamo
24000115,John Doe,8000,100,-1
24000125,Bob Johnson,7000,150,prestamo
24000131,Bob Johnson,10000,150,-1
24000122,John Doe,12000,100,hipoteca
24000130,Steve Rogers,5000,30,ahorro
24000126,John Doe,10000,,-1
24000106,John Doe,12000,35,prestamo
24000139,Alice Brown,7000,35,unknown
24000136,Bob Johnson,,,hipoteca
24000136,Steve Rogers,,40,-1
24000122,Bob Johnson,10000,40,ahorro
24000101,Jane Smith,10000,30,hipoteca
24000147,Steve Rogers,12000,,-1
24000128,John Doe,5000,30,prestamo
24000142,Charlie Green,7000,,prestamo
24000143,Jane Smith,10000,25,-1
24000119,John Doe,5000,35,prestamo
24000111,John Doe,12000,100,-1
24000108,Alice Brown,5000,45,ahorro
24000121,Alice Brown,8000,30,-1
24000107,John Doe,,45,-1
24000125,Alice Brown,,30,prestamo
24000124,Jane Smith,10000,45,prestamo
24000123,Diana Prince,10000,25,ahorro
24000116,Diana Prince,10000,25,-1
24000146,Unknown,12000,25,hipoteca
24000122,Jane Smith,,35,hipoteca
24000101,Jane Smith,12000,40,-1
24000103,Bob Johnson,7000,,prestamo
24000111,John Doe,12000,100,prestamo
24000121,Bob Johnson,,100,prestamo
24000115,Alice Brown,8000,40,hipoteca
24000135,Bob Johnson,10000,30,prestamo
24000114,Diana Prince,8000,30,-1
24000149,Steve Rogers,8000,25,prestamo
24000108,Diana Prince,10000,35,ahorro
24000141,Steve Rogers,,40,-1
24000129,Steve Rogers,7000,30,-1
24000108,Jane Smith,8000,25,-1
24000115,Charlie Green,5000,35,prestamo
24000142,Diana Prince,8000,,prestamo
24000150,Bob Johnson,8000,25,hipoteca
24000113,Jane Smith,8000,45,hipoteca
24000101,Bob Johnson,12000,30,hipoteca
24000105,Alice Brown,8000,35,-1
24000127,Charlie Green,8000,100,hipoteca
24000149,Bob Johnson,10000,25,-1
24000134,Diana Prince,,45,hipoteca
24000110,Charlie Green,10000,25,prestamo
24000148,Charlie Green,12000,100,ahorro
24000115,Bob Johnson,,30,prestamo
24000135,John Doe,10000,100,hipoteca
24000140,John Doe,7000,30,prestamo
24000113,Jane Smith,8000,35,-1
24000108,Jane Smith,,35,ahorro
24000130,Steve Rogers,12000,45,hipoteca
24000122,Alice Brown,5000,30,ahorro
24000144,John Doe,7000,45,ahorro
24000132,Unknown,5000,,-1
24000108,Charlie Green,8000,,prestamo
24000132,Bob Johnson,5000,25,ahorro
24000130,John Doe,12000,30,unknown
24000104,Bob Johnson,,,prestamo
24000102,Alice Brown,12000,30,-1
24000129,Bob Johnson,7000,,ahorro
24000141,Alice Brown,8000,25,prestamo
24000128,John Doe,12000,40,ahorro
24000122,Steve Rogers,10000,40,ahorro
24000123,Charlie Green,,,prestamo
24000104,Steve Rogers,5000,25,hipoteca
24000107,Diana Prince,5000,45,unknown
24000128,Diana Prince,8000,35,ahorro
24000113,Alice Brown,8000,35,hipoteca
24000117,Alice Brown,,45,hipoteca
24000129,Jane Smith,,30,-1
24000133,John Doe,7000,150,-1
24000113,Jane Smith,,25,prestamo
24000104,Alice Brown,7000,45,hipoteca
24000123,Alice Brown,,25,hipoteca
24000109,Alice Brown,12000,40,hipoteca
24000129,Alice Brown,5000,45,ahorro
24000146,Charlie Green,12000,100,hipoteca
24000141,Bob Johnson,5000,40,prestamo
24000127,Diana Prince,8000,35,-1
24000116,Diana Prince,7000,100,ahorro
24000126,Charlie Green,7000,100,hipoteca
24000135,Alice Brown,7000,,-1
24000111,John Doe,10000,35,hipoteca
24000119,John Doe,10000,100,-1
24000123,Bob Johnson,5000,45,ahorro
24000129,Unknown,7000,35,-1
24000105,Steve Rogers,10000,35,ahorro
24000116,Alice Brown,10000,30,-1
24000101,Charlie Green,8000,100,prestamo
24000117,Diana Prince,12000,30,prestamo
24000106,John Doe,5000,35,ahorro
24000139,Charlie Green,,25,-1
24000114,Steve Rogers,,100,prestamo
24000134,Bob Johnson,10000,35,hipoteca
25000137,Bob Johnson,7000,,prestamo
25000114,Unknown,,30,-1
25000133,Alice Brown,12000,100,hipoteca
25000106,Jane Smith,12000,40,prestamo
25000122,Bob Johnson,7000,40,hipoteca
25000108,Jane Smith,12000,100,prestamo
25000124,Bob Johnson,12000,35,hipoteca
25000138,Steve Rogers,10000,25,-1
25000113,Charlie Green,,35,hipoteca
25000133,Steve Rogers,12000,40,prestamo
25000102,Alice Brown,12000,45,-1
25000130,Diana Prince,12000,45,hipoteca
25000137,Steve Rogers,12000,30,ahorro
25000145,Charlie Green,8000,150,ahorro
25000127,Bob Johnson,5000,30,ahorro
25000117,Steve Rogers,12000,100,ahorro
25000128,Diana Prince,7000,100,prestamo
25000147,Alice Brown,8000,100,hipoteca
25000148,John Doe,7000,,prestamo
25000142,Steve Rogers,5000,,-1
25000109,Charlie Green,7000,45,hipoteca
25000103,Jane Smith,8000,30,-1
25000110,Unknown,5000,35,-1
25000111,Diana Prince,10000,,hipoteca
25000136,Charlie Green,8000,100,-1
25000146,Steve Rogers,,30,ahorro
25000134,Charlie Green,8000,150,-1
25000113,Alice Brown,10000,45,prestamo
25000107,Alice Brown,,25,prestamo
25000111,Diana Prince,5000,30,prestamo
25000103,Jane Smith,7000,40,unknown
25000110,Jane Smith,8000,100,ahorro
25000116,Diana Prince,,,prestamo
25000105,Diana Prince,10000,25,prestamo
25000141,Unknown,7000,,ahorro
25000120,John Doe,,,-1
25000143,Steve Rogers,12000,30,ahorro
25000140,John Doe,,45,-1
25000107,Diana Prince,,25,ahorro
25000133,Alice Brown,10000,45,hipoteca
25000136,Steve Rogers,5000,40,hipoteca
25000150,Charlie Green,,40,hipoteca
25000137,Steve Rogers,,35,prestamo
25000126,Jane Smith,5000,25,-1
25000133,Diana Prince,8000,40,prestamo
25000126,Bob Johnson,12000,35,prestamo
25000104,Steve Rogers,8000,45,-1
25000143,Charlie Green,,150,hipoteca
25000133,Steve Rogers,,100,-1
25000121,Alice Brown,12000,100,-1
25000118,John Doe,8000,40,prestamo
25000104,Jane Smith,12000,150,ahorro
25000127,John Doe,5000,100,hipoteca
25000108,John Doe,8000,45,prestamo
25000123,Diana Prince,7000,,hipoteca
25000138,Alice Brown,5000,,-1
25000121,Steve Rogers,8000,,hipoteca
25000107,Charlie Green,10000,150,hipoteca
25000119,John Doe,10000,100,-1
25000122,Jane Smith,12000,25,prestamo
25000132,Jane Smith,10000,100,hipoteca
25000137,Bob Johnson,8000,,ahorro
25000139,Bob Johnson,,35,prestamo
25000102,Alice Brown,8000,,ahorro
25000133,Steve Rogers,10000,25,hipoteca
25000141,Bob Johnson,,,ahorro
25000140,Bob Johnson,8000,40,-1
25000126,Alice Brown,12000,,prestamo
25000110,Charlie Green,7000,45,hipoteca
25000123,John Doe,12000,100,prestamo
25000140,Steve Rogers,7000,40,ahorro
25000128,Jane Smith,8000,35,ahorro
25000107,Diana Prince,,25,-1
25000107,Unknown,5000,,ahorro
25000120,Bob Johnson,,40,-1
25000111,Charlie Green,12000,40,-1
25000106,Steve Rogers,7000,40,hipoteca
25000120,Unknown,,40,prestamo
25000132,Unknown,10000,30,hipoteca
25000137,Alice Brown,8000,100,hipoteca
25000119,Bob Johnson,10000,25,-1
25000136,Charlie Green,10000,35,-1
25000130,Charlie Green,,25,-1
25000137,John Doe,,40,-1
25000102,Bob Johnson,8000,45,-1
25000114,Charlie Green,10000,,-1
25000112,Steve Rogers,10000,,ahorro
25000140,Jane Smith,,35,-1
25000110,Charlie Green,7000,25,-1
25000105,Jane Smith,8000,40,prestamo
25000111,John Doe,5000,35,hipoteca
25000134,Alice Brown,10000,30,prestamo
25000149,Bob Johnson,8000,,ahorro
25000124,Bob Johnson,10000,25,prestamo
25000147,Alice Brown,12000,40,ahorro
25000122,Bob Johnson,,100,-1
25000102,Jane Smith,7000,,prestamo
25000138,John Doe,12000,150,prestamo
25000121,Steve Rogers,5000,35,prestamo
25000139,Alice Brown,5000,100,unknown
25000136,Alice Brown,10000,,ahorro
25000103,Charlie Green,8000,30,-1
25000147,Bob Johnson,7000,100,hipoteca
25000127,Alice Brown,7000,,-1
25000149,Alice Brown,10000,25,-1
25000115,Charlie Green,8000,45,-1
25000131,Steve Rogers,8000,150,-1
25000148,Bob Johnson,,30,unknown
25000106,Unknown,7000,30,ahorro
25000120,Jane Smith,5000,40,hipoteca
25000108,Jane Smith,10000,100,ahorro
