cuenta_id,nombre,saldo,edad,tipo
5000135,Alice Brown,12000,45,prestamo
5000102,Alice Brown,12000,30,hipoteca
5000104,Unknown,10000,25,ahorro
5000145,Jane Smith,,25,prestamo
5000138,Alice Brown,,45,ahorro
5000114,John Doe,8000,25,-1
5000141,Steve Rogers,7000,45,hipoteca
5000115,John Doe,5000,35,ahorro
5000101,Steve Rogers,10000,100,ahorro
5000128,Diana Prince,8000,35,-1
5000120,Alice Brown,10000,100,-1
5000150,Unknown,10000,100,-1
5000121,Alice Brown,5000,40,-1
5000114,Bob Johnson,8000,45,unknown
5000117,Alice Brown,5000,,ahorro
5000147,Diana Prince,8000,150,ahorro
5000109,Bob Johnson,,,hipoteca
5000112,Diana Prince,10000,150,-1
5000149,Diana Prince,5000,25,hipoteca
5000120,Alice Brown,5000,45,-1
5000138,Diana Prince,5000,40,ahorro
5000112,Jane Smith,,150,hipoteca
5000149,Charlie Green,12000,40,prestamo
5000141,Alice Brown,5000,,-1
5000149,Steve Rogers,10000,40,-1
5000118,John Doe,7000,35,prestamo
5000132,Bob Johnson,7000,100,-1
5000141,Alice Brown,10000,30,-1
5000123,Unknown,7000,100,prestamo
5000118,John Doe,10000,100,hipoteca
5000138,Jane Smith,,,hipoteca
5000123,Alice Brown,8000,45,-1
5000129,Bob Johnson,12000,45,prestamo
5000144,Charlie Green,7000,30,-1
5000126,Diana Prince,5000,45,ahorro
5000136,Steve Rogers,12000,35,-1
5000105,John Doe,10000,150,ahorro
5000115,Bob Johnson,7000,35,hipoteca
5000147,John Doe,,30,ahorro
5000145,Bob Johnson,,35,ahorro
5000138,Charlie Green,,100,prestamo
5000134,Unknown,7000,45,ahorro
5000123,Charlie Green,5000,40,-1
5000115,John Doe,10000,35,prestamo
5000146,Bob Johnson,10000,40,-1
5000113,John Doe,8000,25,hipoteca
5000132,Steve Rogers,5000,45,hipoteca
5000101,Jane Smith,7000,45,hipoteca
5000123,Unknown,10000,35,prestamo
5000140,Unknown,12000,40,hipoteca
5000105,Diana Prince,7000,100,ahorro
5000128,Steve Rogers,5000,,ahorro
5000113,Unknown,,40,-1
5000106,Charlie Green,10000,100,ahorro
5000116,Diana Prince,8000,100,ahorro
5000140,John Doe,,30,hipoteca
5000127,Diana Prince,8000,30,ahorro
5000110,Alice Brown,7000,,-1
5000115,Diana Prince,,40,-1
5000138,Charlie Green,5000,,-1
5000150,Diana Prince,8000,35,-1
5000101,Steve Rogers,5000,35,-1
5000105,Alice Brown,,25,prestamo
5000150,Steve Rogers,,25,hipoteca
5000137,Charlie Green,7000,150,hipoteca
5000124,John Doe,,35,prestamo
5000132,John Doe,,40,-1
5000113,Alice Brown,,,-1
5000119,Steve Rogers,,35,-1
5000113,Charlie Green,7000,,unknown
5000146,Charlie Green,8000,25,unknown
5000121,Alice Brown,5000,25,hipoteca
5000143,John Doe,12000,35,prestamo
5000118,Jane Smith,5000,25,-1
5000144,Diana Prince,8000,100,prestamo
5000127,John Doe,12000,100,ahorro
5000120,John Doe,,,-1
5000133,Steve Rogers,5000,35,prestamo
5000114,Jane Smith,12000,100,unknown
5000139,Charlie Green,12000,45,-1
5000132,Alice Brown,12000,100,hipoteca
5000108,Alice Brown,5000,25,hipoteca
5000107,John Doe,8000,35,hipoteca
5000107,Bob Johnson,8000,45,-1
5000118,Charlie Green,5000,100,hipoteca
5000149,Steve Rogers,,150,prestamo
5000107,Alice Brown,10000,45,prestamo
5000128,Diana Prince,7000,,hipoteca
5000102,Diana Prince,5000,35,hipoteca
5000127,Charlie Green,7000,30,-1
5000112,Bob Johnson,5000,25,ahorro
5000120,Jane Smith,5000,150,-1
5000146,John Doe,,45,unknown
5000132,Bob Johnson,8000,100,prestamo
5000112,Jane Smith,,100,-1
5000129,Steve Rogers,7000,150,-1
5000136,Bob Johnson,10000,,hipoteca
5000134,Diana Prince,12000,100,ahorro
5000105,Jane Smith,10000,25,-1
5000112,Bob Johnson,,25,ahorro
5000150,John Doe,7000,40,ahorro
5000111,Steve Rogers,10000,,-1
5000149,Unknown,8000,40,ahorro
5000109,John Doe,8000,25,hipoteca
5000147,John Doe,,30,ahorro
5000144,Alice Brown,8000,30,hipoteca
5000120,Bob Johnson,5000,45,-1
5000133,John Doe,10000,,hipoteca
5000114,Jane Smith,5000,35,ahorro
5000114,Steve Rogers,10000,100,-1
5000132,Diana Prince,7000,,-1
5000147,Unknown,5000,45,-1
5000104,Steve Rogers,,,hipoteca
5000108,Alice Brown,,100,prestamo
5000126,Unknown,12000,25,-1
5000118,Jane Smith,10000,45,ahorro
5000110,John Doe,8000,25,-1
5000116,Steve Rogers,7000,150,hipoteca
5000107,John Doe,7000,25,-1
5000133,Alice Brown,5000,35,prestamo
5000115,Bob Johnson,10000,45,hipoteca
5000134,Diana Prince,10000,40,-1
5000145,John Doe,5000,35,hipoteca
5000141,John Doe,10000,35,prestamo
5000103,John Doe,,45,hipoteca
5000117,Alice Brown,10000,100,unknown
5000106,Diana Prince,8000,25,-1
5000128,Jane Smith,8000,30,-1
5000103,Jane Smith,7000,25,unknown
5000120,Jane Smith,5000,,ahorro
5000109,Alice Brown,,150,hipoteca
5000135,Charlie Green,12000,,prestamo
5000129,Diana Prince,,30,hipoteca
5000130,John Doe,,40,ahorro
5000130,Jane Smith,8000,25,prestamo
5000104,Bob Johnson,12000,30,prestamo
5000144,Steve Rogers,10000,,prestamo
5000120,Jane Smith,,25,prestamo
5000101,John Doe,10000,35,prestamo
5000102,Jane Smith,,150,hipoteca
5000145,Alice Brown,,100,hipoteca
5000136,Jane Smith,7000,40,ahorro
5000122,Alice Brown,10000,45,hipoteca
5000121,Diana Prince,7000,45,prestamo
5000134,Charlie Green,10000,45,prestamo
5000137,Jane Smith,8000,,-1
5000130,Alice Brown,,25,-1
5000116,Alice Brown,12000,40,unknown
5000133,Alice Brown,5000,35,hipoteca
5000126,Bob Johnson,,,ahorro
5000129,Jane Smith,10000,,-1
5000138,Unknown,10000,30,-1
5000148,Unknown,5000,100,ahorro
5000124,Steve Rogers,7000,,hipoteca
5000110,Alice Brown,7000,,-1
5000139,Jane Smith,,100,-1
5000107,Alice Brown,7000,100,prestamo
5000142,Steve Rogers,7000,30,-1
5000113,John Doe,,30,prestamo
5000107,Alice Brown,10000,40,-1
5000140,Charlie Green,5000,,prestamo
5000113,Alice Brown,7000,150,-1
5000114,Bob Johnson,7000,,-1
5000102,Bob Johnson,5000,150,hipoteca
5000138,Jane Smith,7000,45,prestamo
5000143,Charlie Green,,45,-1
5000103,Jane Smith,10000,100,-1
5000107,Alice Brown,7000,,hipoteca
5000112,Bob Johnson,10000,30,ahorro
5000107,Bob Johnson,,35,hipoteca
5000142,Steve Rogers,,25,ahorro
5000148,Charlie Green,8000,,ahorro
5000144,Bob Johnson,10000,,unknown
5000118,Diana Prince,7000,40,prestamo
5000114,Steve Rogers,10000,,unknown
5000103,Jane Smith,5000,,ahorro
5000150,Diana Prince,10000,25,-1
5000125,John Doe,,25,-1
5000150,Jane Smith,8000,150,hipoteca
5000123,John Doe,5000,35,unknown
5000120,John Doe,7000,30,prestamo
5000138,Bob Johnson,10000,30,-1
5000141,John Doe,12000,25,ahorro
5000113,Steve Rogers,7000,45,hipoteca
5000102,Charlie Green,12000,40,ahorro
5000137,Jane Smith,7000,150,ahorro
5000103,Diana Prince,10000,100,-1
5000136,Alice Brown,5000,25,prestamo
5000145,Steve Rogers,,100,-1
5000138,John Doe,10000,25,unknown
5000117,Diana Prince,12000,,hipoteca
5000131,Bob Johnson,10000,,-1
5000132,Unknown,12000,,prestamo
5000146,Bob Johnson,,30,-1
5000108,John Doe,8000,45,prestamo
5000112,Jane Smith,5000,40,unknown
5000119,Steve Rogers,5000,45,unknown
5000137,Alice Brown,8000,,-1
5000127,Charlie Green,7000,30,unknown
5000109,Unknown,,25,-1
5000118,John Doe,,40,hipoteca
5000121,John Doe,,25,ahorro
5000105,Bob Johnson,8000,40,ahorro
5000119,John Doe,8000,,ahorro
5000122,Bob Johnson,5000,40,ahorro
5000122,Diana Prince,7000,,ahorro
5000113,John Doe,12000,,ahorro
5000131,Bob Johnson,7000,35,-1
5000111,Steve Rogers,,,hipoteca
5000114,Diana Prince,,,ahorro
5000139,Charlie Green,5000,35,unknown
5000134,Bob Johnson,5000,25,prestamo
5000150,Alice Brown,7000,35,ahorro
5000103,John Doe,5000,,prestamo
5000108,Alice Brown,5000,30,unknown
5000140,Alice Brown,8000,40,ahorro
5000147,Charlie Green,7000,25,prestamo
5000110,Bob Johnson,7000,35,hipoteca
5000143,Charlie Green,10000,35,-1
5000137,Bob Johnson,5000,40,-1
5000124,John Doe,7000,,hipoteca
5000140,Alice Brown,5000,35,prestamo
5000112,Steve Rogers,8000,30,prestamo
5000102,Alice Brown,8000,45,prestamo
5000131,Diana Prince,5000,45,hipoteca
5000104,Steve Rogers,10000,25,prestamo
5000128,Diana Prince,,35,hipoteca
5000133,Alice Brown,,,hipoteca
5000138,Alice Brown,8000,45,prestamo
5000121,Bob Johnson,8000,35,hipoteca
5000130,John Doe,5000,25,prestamo
5000143,Diana Prince,,35,unknown
5000116,Diana Prince,,30,hipoteca
5000136,Diana Prince,5000,40,prestamo
5000105,Unknown,10000,45,prestamo
5000107,Alice Brown,10000,,hipoteca
5000135,Steve Rogers,12000,25,ahorro
5000126,John Doe,5000,45,ahorro
5000101,Alice Brown,8000,25,hipoteca
5000111,John Doe,,,ahorro
5000121,Steve Rogers,12000,30,-1
5000138,Alice Brown,12000,30,ahorro
5000116,Bob Johnson,,45,-1
5000101,John Doe,8000,30,hipoteca
5000133,John Doe,,25,ahorro
5000129,Diana Prince,8000,45,ahorro
5000138,Jane Smith,12000,30,prestamo
5000127,Diana Prince,7000,40,-1
5000137,Jane Smith,10000,45,hipoteca
5000115,Jane Smith,12000,45,-1
5000123,John Doe,5000,25,ahorro
5000109,Diana Prince,,,hipoteca
5000122,Charlie Green,10000,45,hipoteca
5000135,John Doe,10000,,-1
5000102,Jane Smith,5000,40,prestamo
5000110,Steve Rogers,,,hipoteca
5000112,Jane Smith,10000,,ahorro
5000132,Bob Johnson,10000,100,-1
5000104,Jane Smith,8000,,-1
5000120,Steve Rogers,,30,prestamo
5000126,Alice Brown,8000,,prestamo
5000124,Steve Rogers,,45,-1
5000127,Charlie Green,5000,150,ahorro
5000132,Diana Prince,8000,45,hipoteca
5000131,Jane Smith,10000,40,-1
5000123,Alice Brown,12000,35,hipoteca
5000134,John Doe,8000,40,-1
5000114,Steve Rogers,,45,unknown
5000111,Bob Johnson,,,prestamo
5000139,Charlie Green,10000,40,ahorro
5000133,John Doe,10000,35,-1
5000147,Charlie Green,10000,150,hipoteca
5000145,Bob Johnson,12000,35,hipoteca
5000104,Diana Prince,,30,ahorro
5000115,Diana Prince,,,hipoteca
5000144,Bob Johnson,12000,35,-1
5000101,Charlie Green,12000,35,hipoteca
5000134,Charlie Green,12000,30,-1
5000121,Bob Johnson,7000,30,hipoteca
5000114,Steve Rogers,7000,100,ahorro
5000145,Diana Prince,12000,35,prestamo
5000147,Steve Rogers,8000,30,ahorro
5000117,Alice Brown,5000,25,-1
5000131,Charlie Green,10000,,-1
5000115,Bob Johnson,8000,45,hipoteca
5000109,Jane Smith,5000,100,hipoteca
5000126,Alice Brown,8000,30,-1
5000143,Bob Johnson,10000,30,ahorro
5000114,Diana Prince,,,prestamo
5000139,Steve Rogers,,,ahorro
5000149,Bob Johnson,12000,45,-1
5000119,Steve Rogers,5000,,hipoteca
5000104,Steve Rogers,,45,-1
5000128,John Doe,8000,150,prestamo
5000120,Steve Rogers,7000,30,ahorro
5000110,Steve Rogers,10000,25,hipoteca
5000116,John Doe,12000,,unknown
5000133,Steve Rogers,,150,ahorro
5000135,Bob Johnson,7000,40,-1
5000142,Jane Smith,8000,40,unknown
5000134,Bob Johnson,10000,30,hipoteca
5000118,Charlie Green,12000,150,prestamo
5000134,Alice Brown,,45,-1
5000120,Charlie Green,7000,150,prestamo
5000132,Alice Brown,12000,,ahorro
5000126,Alice Brown,5000,40,prestamo
5000143,Alice Brown,,35,prestamo
5000104,Steve Rogers,,40,-1
5000141,Jane Smith,,40,prestamo
5000106,Alice Brown,5000,45,-1
5000105,Steve Rogers,10000,35,prestamo
5000150,Bob Johnson,12000,100,ahorro
5000133,Steve Rogers,10000,45,prestamo
5000149,Charlie Green,12000,25,-1
5000112,Diana Prince,10000,,-1
5000142,Bob Johnson,,100,hipoteca
5000106,Unknown,8000,25,hipoteca
5000131,Steve Rogers,,30,-1
5000102,John Doe,12000,,-1
5000105,Alice Brown,8000,25,prestamo
5000137,Alice Brown,,25,-1
5000143,Unknown,7000,,ahorro
5000141,Jane Smith,8000,30,prestamo
5000140,Steve Rogers,5000,150,prestamo
5000124,Jane Smith,12000,45,-1
5000143,Alice Brown,8000,40,ahorro
5000110,Alice Brown,5000,25,hipoteca
5000129,Jane Smith,10000,25,prestamo
5000118,John Doe,12000,,hipoteca
5000142,Jane Smith,8000,100,hipoteca
5000114,Diana Prince,5000,25,-1
5000104,Jane Smith,,25,unknown
5000130,Steve Rogers,,35,-1
5000139,Alice Brown,12000,35,unknown
5000150,Bob Johnson,10000,35,hipoteca
5000120,Jane Smith,,40,ahorro
5000119,Unknown,5000,,ahorro
5000128,Alice Brown,5000,40,-1
5000146,Charlie Green,7000,40,ahorro
5000125,John Doe,,40,ahorro
5000108,Alice Brown,8000,35,hipoteca
5000140,Diana Prince,7000,150,-1
5000150,Steve Rogers,7000,30,hipoteca
5000138,Unknown,8000,,prestamo
5000113,Diana Prince,8000,40,-1
5000115,Bob Johnson,8000,45,hipoteca
5000139,Jane Smith,,30,-1
5000147,John Doe,8000,40,unknown
5000109,John Doe,,30,ahorro
5000106,Bob Johnson,7000,100,-1
5000140,Bob Johnson,,150,ahorro
5000137,Diana Prince,8000,,-1
5000133,Steve Rogers,10000,25,prestamo
5000127,John Doe,8000,150,prestamo
5000116,Bob Johnson,12000,,prestamo
5000107,Jane Smith,,,hipoteca
5000117,John Doe,,100,ahorro
5000118,John Doe,,100,hipoteca
5000129,Alice Brown,5000,,ahorro
5000135,Unknown,10000,45,ahorro
5000116,Charlie Green,12000,,ahorro
5000107,Diana Prince,10000,,-1
5000105,Alice Brown,5000,45,-1
5000120,Jane Smith,7000,45,hipoteca
5000149,John Doe,10000,25,ahorro
5000137,Steve Rogers,7000,35,-1
5000138,John Doe,7000,100,ahorro
5000142,Bob Johnson,8000,35,-1
5000136,Alice Brown,,45,-1
5000104,Diana Prince,8000,30,-1
5000138,Charlie Green,7000,,hipoteca
5000123,Bob Johnson,12000,40,hipoteca
5000144,Alice Brown,10000,45,ahorro
5000149,Alice Brown,10000,,prestamo
5000148,Bob Johnson,7000,30,ahorro
5000109,Diana Prince,,30,ahorro
5000116,Diana Prince,5000,45,-1
5000119,John Doe,8000,100,hipoteca
5000139,John Doe,10000,35,ahorro
5000107,Steve Rogers,10000,25,prestamo
5000113,John Doe,8000,45,prestamo
5000114,Alice Brown,5000,,ahorro
5000127,Alice Brown,,,-1
5000116,John Doe,10000,,-1
5000142,Bob Johnson,7000,25,ahorro
5000135,John Doe,12000,40,prestamo
5000125,Diana Prince,5000,45,unknown
5000106,Charlie Green,8000,25,prestamo
5000121,Alice Brown,8000,45,ahorro
5000138,John Doe,10000,30,unknown
5000150,Charlie Green,12000,40,prestamo
5000140,Jane Smith,7000,25,prestamo
5000148,Diana Prince,10000,25,prestamo
5000148,Steve Rogers,,,prestamo
5000141,Bob Johnson,10000,100,ahorro
5000105,John Doe,,35,ahorro
5000105,Diana Prince,,100,prestamo
5000103,Unknown,7000,40,-1
5000148,Steve Rogers,5000,150,-1
5000109,Diana Prince,7000,25,-1
5000111,Alice Brown,5000,45,prestamo
5000113,Bob Johnson,5000,35,prestamo
5000142,Jane Smith,10000,25,prestamo
5000148,Steve Rogers,7000,,ahorro
5000144,Jane Smith,7000,25,-1
5000103,Bob Johnson,,100,-1
5000114,Alice Brown,8000,150,prestamo
5000129,Steve Rogers,5000,,prestamo
5000123,Steve Rogers,12000,,hipoteca
5000107,Jane Smith,10000,,prestamo
5000134,Steve Rogers,,35,-1
5000113,Diana Prince,10000,,hipoteca
5000116,Steve Rogers,7000,40,hipoteca
5000127,Diana Prince,5000,100,ahorro
5000125,Diana Prince,,,prestamo
5000129,Unknown,10000,35,prestamo
5000105,Jane Smith,12000,45,hipoteca
5000114,Alice Brown,7000,35,ahorro
5000145,Diana Prince,7000,45,prestamo
5000106,Bob Johnson,5000,35,-1
5000121,John Doe,12000,45,hipoteca
5000134,Steve Rogers,8000,,hipoteca
5000131,Bob Johnson,10000,,prestamo
5000131,John Doe,10000,100,unknown
5000129,Alice Brown,,30,prestamo
5000111,Steve Rogers,10000,30,ahorro
5000139,Jane Smith,8000,45,hipoteca
5000125,Jane Smith,5000,,ahorro
5000124,Diana Prince,10000,45,unknown
5000119,Unknown,5000,40,prestamo
5000144,John Doe,,25,hipoteca
5000146,Bob Johnson,5000,40,hipoteca
5000114,Alice Brown,7000,25,-1
5000113,Bob Johnson,12000,,hipoteca
5000127,Charlie Green,7000,150,-1
5000124,John Doe,12000,,-1
5000139,Jane Smith,10000,,hipoteca
5000108,Steve Rogers,5000,30,-1
5000136,John Doe,8000,35,-1
5000129,Steve Rogers,10000,45,hipoteca
5000123,John Doe,7000,40,unknown
5000103,John Doe,7000,150,ahorro
5000140,Bob Johnson,,40,unknown
5000129,John Doe,,40,prestamo
5000102,Charlie Green,10000,35,prestamo
5000142,Charlie Green,12000,,hipoteca
5000110,Bob Johnson,5000,45,-1
5000149,Bob Johnson,8000,25,hipoteca
5000142,Alice Brown,12000,,-1
5000130,Unknown,12000,100,ahorro
5000111,Steve Rogers,,,-1
5000107,John Doe,,35,-1
5000144,John Doe,10000,,unknown
5000142,Alice Brown,10000,25,ahorro
5000111,John Doe,,45,prestamo
5000105,Alice Brown,10000,25,prestamo
5000125,Alice Brown,10000,100,ahorro
5000125,Diana Prince,5000,35,prestamo
5000122,Charlie Green,8000,25,-1
5000137,Diana Prince,,100,prestamo
5000123,John Doe,7000,25,prestamo
5000138,Steve Rogers,,40,prestamo
5000137,Alice Brown,7000,40,ahorro
5000123,Unknown,10000,100,ahorro
5000122,Alice Brown,5000,,ahorro
5000139,Charlie Green,,25,hipoteca
5000110,Diana Prince,8000,40,-1
5000137,Jane Smith,8000,100,ahorro
5000139,Charlie Green,7000,150,prestamo
5000132,Charlie Green,5000,100,ahorro
5000143,Steve Rogers,8000,40,prestamo
5000144,Alice Brown,7000,,prestamo
5000148,Alice Brown,8000,100,-1
5000106,Diana Prince,7000,30,-1
5000137,Charlie Green,5000,40,hipoteca
5000106,Charlie Green,,35,hipoteca
5000118,Jane Smith,12000,35,ahorro
5000107,Jane Smith,,40,prestamo
5000143,Bob Johnson,12000,45,-1
5000140,Diana Prince,5000,100,prestamo
5000114,Bob Johnson,7000,,ahorro
5000109,Diana Prince,7000,25,-1
5000132,Unknown,5000,35,hipoteca
5000110,Steve Rogers,,25,hipoteca
5000139,Diana Prince,12000,100,unknown
5000150,Diana Prince,8000,,-1
5000102,Charlie Green,,30,ahorro
5000145,Steve Rogers,12000,30,ahorro
5000107,Jane Smith,,100,hipoteca
5000144,Charlie Green,8000,25,-1
5000116,Steve Rogers,,40,-1
5000135,Bob Johnson,,40,hipoteca
5000139,Charlie Green,10000,,-1
5000138,Bob Johnson,8000,,-1
5000142,Unknown,7000,45,hipoteca
5000123,Jane Smith,8000,40,unknown
5000127,Jane Smith,8000,100,ahorro
5000145,Bob Johnson,12000,25,-1
5000128,Jane Smith,,45,hipoteca
5000133,John Doe,12000,,prestamo
5000145,Jane Smith,7000,100,-1
5000145,Charlie Green,10000,30,unknown
5000124,Steve Rogers,10000,100,hipoteca
5000140,Charlie Green,,35,hipoteca
5000114,Bob Johnson,,,prestamo
5000101,Bob Johnson,8000,,ahorro
5000128,Jane Smith,8000,25,-1
5000128,Diana Prince,8000,40,ahorro
5000111,Jane Smith,7000,,ahorro
5000145,Steve Rogers,12000,100,ahorro
5000114,Steve Rogers,5000,,-1
5000119,John Doe,12000,35,-1
5000101,Bob Johnson,12000,100,hipoteca
5000107,Unknown,10000,30,-1
5000105,Steve Rogers,,35,hipoteca
5000104,John Doe,,45,ahorro
5000122,Bob Johnson,10000,,ahorro
5000128,Steve Rogers,8000,100,ahorro
5000117,Jane Smith,,25,-1
5000135,Alice Brown,8000,100,ahorro
5000149,Alice Brown,,35,ahorro
5000121,Jane Smith,12000,40,hipoteca
5000125,Bob Johnson,10000,30,-1
5000126,John Doe,10000,100,prestamo
5000138,Bob Johnson,,35,prestamo
5000149,Bob Johnson,5000,45,ahorro
5000134,Diana Prince,12000,40,prestamo
5000102,Jane Smith,12000,,hipoteca
5000120,Diana Prince,12000,45,-1
5000101,Bob Johnson,10000,35,-1
5000121,Alice Brown,5000,,-1
5000127,Bob Johnson,,,prestamo
5000140,Charlie Green,8000,30,prestamo
5000122,Unknown,10000,30,ahorro
5000136,John Doe,10000,35,prestamo
5000102,Alice Brown,5000,35,hipoteca
5000117,Unknown,5000,45,ahorro
5000128,Unknown,10000,30,prestamo
5000123,Alice Brown,7000,35,ahorro
5000108,John Doe,,,-1
5000134,John Doe,5000,45,-1
5000105,Alice Brown,,30,ahorro
5000138,Diana Prince,10000,30,-1
5000113,Bob Johnson,5000,100,hipoteca
5000134,Steve Rogers,5000,,prestamo
5000147,Steve Rogers,10000,150,-1
5000149,Steve Rogers,7000,25,ahorro
5000124,Unknown,12000,35,hipoteca
5000149,Alice Brown,10000,100,prestamo
5000106,Unknown,8000,25,ahorro
5000131,Charlie Green,,25,ahorro
5000111,Alice Brown,8000,,-1
5000129,Steve Rogers,5000,35,prestamo
5000121,Charlie Green,,45,prestamo
5000113,Diana Prince,5000,35,ahorro
5000135,Diana Prince,8000,40,prestamo
5000129,Steve Rogers,10000,,prestamo
5000116,John Doe,7000,30,hipoteca
5000147,Diana Prince,8000,45,hipoteca
5000106,Diana Prince,10000,35,ahorro
5000122,Diana Prince,10000,35,ahorro
5000106,John Doe,5000,25,-1
5000114,Diana Prince,12000,40,hipoteca
5000133,Jane Smith,12000,25,prestamo
5000102,Diana Prince,12000,30,hipoteca
5000108,Diana Prince,5000,25,unknown
5000120,Steve Rogers,5000,40,hipoteca
5000104,John Doe,7000,100,prestamo
5000107,Steve Rogers,5000,25,hipoteca
5000117,Bob Johnson,5000,100,prestamo
5000141,Jane Smith,12000,100,prestamo
5000115,Alice Brown,12000,150,prestamo
5000103,Bob Johnson,7000,30,ahorro
5000107,Diana Prince,8000,25,hipoteca
5000113,Steve Rogers,8000,25,-1
5000101,Bob Johnson,,100,prestamo
5000138,Charlie Green,12000,,hipoteca
5000128,Diana Prince,7000,35,prestamo
5000146,Steve Rogers,10000,,-1
5000109,Bob Johnson,10000,,-1
5000108,John Doe,8000,25,prestamo
5000135,Jane Smith,12000,30,unknown
5000108,Jane Smith,5000,35,prestamo
5000142,Bob Johnson,,100,prestamo
5000102,Steve Rogers,7000,40,-1
5000110,Steve Rogers,7000,30,ahorro
5000110,Unknown,10000,,-1
5000114,Unknown,8000,35,ahorro
5000132,John Doe,12000,45,prestamo
5000145,Diana Prince,8000,100,-1
5000108,Diana Prince,7000,30,-1
5000104,Bob Johnson,10000,25,prestamo
5000111,Charlie Green,10000,100,hipoteca
5000125,John Doe,7000,25,prestamo
5000136,Alice Brown,8000,35,hipoteca
5000147,Bob Johnson,5000,,-1
5000116,Steve Rogers,10000,100,hipoteca
5000106,Alice Brown,8000,40,prestamo
5000111,Jane Smith,,,prestamo
5000143,Jane Smith,10000,40,-1
5000123,Diana Prince,,25,ahorro
5000127,Steve Rogers,12000,25,-1
5000137,Diana Prince,10000,,hipoteca
5000121,John Doe,7000,25,-1
5000106,Steve Rogers,,35,ahorro
5000146,Diana Prince,10000,30,-1
5000105,John Doe,,30,-1
5000109,John Doe,7000,40,prestamo
5000142,Alice Brown,8000,25,-1
5000114,Jane Smith,,150,hipoteca
5000126,Diana Prince,5000,45,-1
5000113,Diana Prince,5000,25,-1
5000118,Steve Rogers,,45,ahorro
5000119,Jane Smith,,35,prestamo
5000138,Steve Rogers,5000,,hipoteca
5000135,Alice Brown,,45,prestamo
5000112,Steve Rogers,,40,prestamo
5000115,John Doe,8000,100,-1
5000125,Bob Johnson,7000,150,prestamo
5000131,Bob Johnson,10000,150,-1
5000122,John Doe,12000,100,hipoteca
5000130,Steve Rogers,5000,30,ahorro
5000126,John Doe,10000,,-1
5000106,John Doe,12000,35,prestamo
5000139,Alice Brown,7000,35,unknown
5000136,Bob Johnson,,,hipoteca
5000136,Steve Rogers,,40,-1
5000122,Bob Johnson,10000,40,ahorro
5000101,Jane Smith,10000,30,hipoteca
5000147,Steve Rogers,12000,,-1
5000128,John Doe,5000,30,prestamo
5000142,Charlie Green,7000,,prestamo
5000143,Jane Smith,10000,25,-1
5000119,John Doe,5000,35,prestamo
5000111,John Doe,12000,100,-1
5000108,Alice Brown,5000,45,ahorro
5000121,Alice Brown,8000,30,-1
5000107,John Doe,,45,-1
5000125,Alice Brown,,30,prestamo
5000124,Jane Smith,10000,45,prestamo
5000123,Diana Prince,10000,25,ahorro
5000116,Diana Prince,10000,25,-1
5000146,Unknown,12000,25,hipoteca
5000122,Jane Smith,,35,hipoteca
5000101,Jane Smith,12000,40,-1
5000103,Bob Johnson,7000,,prestamo
5000111,John Doe,12000,100,prestamo
5000121,Bob Johnson,,100,prestamo
5000115,Alice Brown,8000,40,hipoteca
5000135,Bob Johnson,10000,30,prestamo
5000114,Diana Prince,8000,30,-1
5000149,Steve Rogers,8000,25,prestamo
5000108,Diana Prince,10000,35,ahorro
5000141,Steve Rogers,,40,-1
5000129,Steve Rogers,7000,30,-1
5000108,Jane Smith,8000,25,-1
5000115,Charlie Green,5000,35,prestamo
5000142,Diana Prince,8000,,prestamo
5000150,Bob Johnson,8000,25,hipoteca
5000113,Jane Smith,8000,45,hipoteca
5000101,Bob Johnson,12000,30,hipoteca
5000105,Alice Brown,8000,35,-1
5000127,Charlie Green,8000,100,hipoteca
5000149,Bob Johnson,10000,25,-1
5000134,Diana Prince,,45,hipoteca
5000110,Charlie Green,10000,25,prestamo
5000148,Charlie Green,12000,100,ahorro
5000115,Bob Johnson,,30,prestamo
5000135,John Doe,10000,100,hipoteca
5000140,John Doe,7000,30,prestamo
5000113,Jane Smith,8000,35,-1
5000108,Jane Smith,,35,ahorro
5000130,Steve Rogers,12000,45,hipoteca
5000122,Alice Brown,5000,30,ahorro
5000144,John Doe,7000,45,ahorro
5000132,Unknown,5000,,-1
5000108,Charlie Green,8000,,prestamo
5000132,Bob Johnson,5000,25,ahorro
5000130,John Doe,12000,30,unknown
5000104,Bob Johnson,,,prestamo
5000102,Alice Brown,12000,30,-1
5000129,Bob Johnson,7000,,ahorro
5000141,Alice Brown,8000,25,prestamo
5000128,John Doe,12000,40,ahorro
5000122,Steve Rogers,10000,40,ahorro
5000123,Charlie Green,,,prestamo
5000104,Steve Rogers,5000,25,hipoteca
5000107,Diana Prince,5000,45,unknown
5000128,Diana Prince,8000,35,ahorro
5000113,Alice Brown,8000,35,hipoteca
5000117,Alice Brown,,45,hipoteca
5000129,Jane Smith,,30,-1
5000133,John Doe,7000,150,-1
5000113,Jane Smith,,25,prestamo
5000104,Alice Brown,7000,45,hipoteca
5000123,Alice Brown,,25,hipoteca
5000109,Alice Brown,12000,40,hipoteca
5000129,Alice Brown,5000,45,ahorro
5000146,Charlie Green,12000,100,hipoteca
5000141,Bob Johnson,5000,40,prestamo
5000127,Diana Prince,8000,35,-1
5000116,Diana Prince,7000,100,ahorro
5000126,Charlie Green,7000,100,hipoteca
5000135,Alice Brown,7000,,-1
